"id","data_version","date","months","garagem","terraco","piscina","terreno","centroid","pva_m2","data_private","data_public","ecd","cfr","thumbnail","classe_energetica_id","cp7_id","estado","gama","situacao_mercado_id","tipo","tipologia","concelho_id","freguesia_id","regiao_id"
2557795,202110,"2021-02-01",8,False,False,False,False,"0101000020E6100000BA24695FC20F22C09B749D3E69414340",1415,"{""pv"": 248300, ""pva"": 267600, ""coef"": 108.000, ""meses"": 5, ""pv_m2"": 1314}","{""cp"": ""2925-028 AZEITÃO"", ""abp"": 189, ""concelho"": ""Setúbal"", ""freguesia"": ""UF Azeitão (S Lourenço e S Simão)"", ""n_quartos"": 4, ""orginal_cfr"": ""120611842-19"", ""percentil_pva"": 81, ""ano_construcao"": 2007}",219,"bd30caa2f64f2aef647e57a8e0d0d4e8",NULL,5,2925028,2,4,1,2,8,151200,151209,1
2557838,202110,"2020-03-01",19,False,False,False,False,"0101000020E61000000B806362024A22C0F9B06A5282604340",5050,"{""pv"": 334200, ""pva"": 358600, ""coef"": 107.000, ""meses"": 1, ""pv_m2"": 4707}","{""cp"": ""1700-345 LISBOA"", ""abp"": 71, ""concelho"": ""Lisboa"", ""freguesia"": ""Alvalade"", ""n_quartos"": 1, ""orginal_cfr"": ""120611851-5"", ""percentil_pva"": 53, ""ano_construcao"": 1963}",219,"165fd598f4893f4d8309d856c1266ba8",NULL,7,1700345,2,3,4,1,2,110600,110654,1
2557928,202110,"2020-03-01",19,False,False,False,False,"0101000020E6100000C0DF743AAC5722C0DF9487BF85614340",3810,"{""pv"": 319600, ""pva"": 342900, ""coef"": 107.000, ""meses"": 1, ""pv_m2"": 3551}","{""cp"": ""1600-646 LISBOA"", ""abp"": 90, ""concelho"": ""Lisboa"", ""freguesia"": ""Lumiar"", ""n_quartos"": 2, ""orginal_cfr"": ""120611858-29"", ""percentil_pva"": 51, ""ano_construcao"": 1981}",219,"913e599ccec239c17c68ed8441dd4273",NULL,6,1600646,2,3,3,1,3,110600,110618,1
2557930,202110,"2020-06-01",16,False,False,False,False,"0101000020E61000001B88DC41293A22C0D5B57206B15D4340",4695,"{""pv"": 350000, ""pva"": 375600, ""coef"": 107.000, ""meses"": 4, ""pv_m2"": 4375}","{""cp"": ""1900-316 LISBOA"", ""abp"": 80, ""concelho"": ""Lisboa"", ""freguesia"": ""Beato"", ""n_quartos"": 2, ""orginal_cfr"": ""120611858-30"", ""percentil_pva"": 56, ""ano_construcao"": 2018}",219,"c898cb09d2834b6c486bf58a0e817eff",NULL,6,1900316,1,3,2,2,7,110600,110607,1
2557934,202110,"2020-07-01",15,False,False,False,False,"0101000020E6100000C0DF743AAC5722C0DF9487BF85614340",2928,"{""pv"": 247800, ""pva"": 263600, ""coef"": 106.000, ""meses"": 2, ""pv_m2"": 2753}","{""cp"": ""1600-646 LISBOA"", ""abp"": 90, ""concelho"": ""Lisboa"", ""freguesia"": ""Lumiar"", ""n_quartos"": 2, ""orginal_cfr"": ""120611858-36"", ""percentil_pva"": 34, ""ano_construcao"": 1981}",219,"a756e211ccde15762d457a292cae2a3d",NULL,6,1600646,2,2,4,1,3,110600,110618,1
2557940,202110,"2020-11-01",11,False,False,False,False,"0101000020E6100000C0DF743AAC5722C0DF9487BF85614340",3681,"{""pv"": 302000, ""pva"": 324000, ""coef"": 107.000, ""meses"": 3, ""pv_m2"": 3432}","{""cp"": ""1600-646 LISBOA"", ""abp"": 88, ""concelho"": ""Lisboa"", ""freguesia"": ""Lumiar"", ""n_quartos"": 2, ""orginal_cfr"": ""120611858-43"", ""percentil_pva"": 47, ""ano_construcao"": 1983}",219,"46f1a9c37ad4f0be7ee95827608321f9",NULL,5,1600646,2,2,3,1,3,110600,110618,1
2557843,202110,"2020-09-01",13,False,False,False,False,"0101000020E610000022E48455315122C0BBB166851E564340",2501,"{""pv"": 139600, ""pva"": 157600, ""coef"": 113.000, ""meses"": 4, ""pv_m2"": 2216}","{""cp"": ""2805-093 ALMADA"", ""abp"": 63, ""concelho"": ""Almada"", ""freguesia"": ""UF Almada e Cova da Piedade"", ""n_quartos"": 2, ""orginal_cfr"": ""120611852-11"", ""percentil_pva"": 47, ""ano_construcao"": 1953}",219,"1c167c4ed82528999e2a06bf872ee637",NULL,6,2805093,2,2,1,1,3,150300,150312,1
2557979,202110,"2020-10-01",12,False,False,False,False,"0101000020E6100000C1F928B1D84022C0CA87A06A745D4340",3425,"{""pv"": 265000, ""pva"": 284300, ""coef"": 107.000, ""meses"": 3, ""pv_m2"": 3193}","{""cp"": ""1170-257 LISBOA"", ""abp"": 83, ""concelho"": ""Lisboa"", ""freguesia"": ""Penha de França"", ""n_quartos"": 3, ""orginal_cfr"": ""120611883-2"", ""percentil_pva"": 39, ""ano_construcao"": 1953}",219,"d8cd947f3968ce26139bc6b7fb4549f4",NULL,6,1170257,2,2,2,1,4,110600,110663,1
2558028,202110,"2020-11-01",11,False,False,False,False,"0101000020E61000008243A0E16A7B22C02000A39170614340",1732,"{""pv"": 124500, ""pva"": 135100, ""coef"": 108.000, ""meses"": 3, ""pv_m2"": 1596}","{""cp"": ""2700-652 AMADORA"", ""abp"": 78, ""concelho"": ""Amadora"", ""freguesia"": ""Venteira"", ""n_quartos"": 2, ""orginal_cfr"": ""120611930-3"", ""percentil_pva"": 45, ""ano_construcao"": 1983}",219,"1c32906978cdd9dee018918727b2df95",NULL,5,2700652,2,2,2,1,3,111500,111517,1
2557980,202110,"2020-11-01",11,False,False,False,False,"0101000020E61000008F88F9572E3922C084F21D80FD5C4340",3339,"{""pv"": 165000, ""pva"": 177000, ""coef"": 107.000, ""meses"": 1, ""pv_m2"": 3113}","{""cp"": ""1900-440 LISBOA"", ""abp"": 53, ""concelho"": ""Lisboa"", ""freguesia"": ""Beato"", ""n_quartos"": 1, ""orginal_cfr"": ""120611883-3"", ""percentil_pva"": 12, ""ano_construcao"": 2014}",219,"8810a996436f8e3c094e81d3d68254a2",NULL,6,1900440,2,1,2,1,2,110600,110607,1
2558033,202110,"2020-06-01",16,False,False,False,False,"0101000020E6100000244C6512744522C0C3DB20E6D45D4340",4093,"{""pv"": 228900, ""pva"": 245600, ""coef"": 107.000, ""meses"": 4, ""pv_m2"": 3815}","{""cp"": ""1000-032 LISBOA"", ""abp"": 60, ""concelho"": ""Lisboa"", ""freguesia"": ""Arroios"", ""n_quartos"": 2, ""orginal_cfr"": ""120611933-1"", ""percentil_pva"": 29, ""ano_construcao"": 1950}",219,"cba21e8550bc003c6f3d0ebd3361bd2a",NULL,7,1000032,2,2,4,1,3,110600,110656,1
2558034,202110,"2020-06-01",16,False,False,False,False,"0101000020E6100000BC8F9E80F86922C0B4535A1CA1604340",1421,"{""pv"": 100600, ""pva"": 108000, ""coef"": 107.000, ""meses"": 5, ""pv_m2"": 1324}","{""cp"": ""1500-169 LISBOA"", ""abp"": 76, ""concelho"": ""Lisboa"", ""freguesia"": ""Benfica"", ""n_quartos"": 1, ""orginal_cfr"": ""120611934-1"", ""percentil_pva"": 1, ""ano_construcao"": 1987}",219,"1b66c28337d314a658dd7688023460b1",NULL,6,1500169,2,1,1,1,2,110600,110608,1
2557981,202110,"2020-12-01",10,False,False,False,False,"0101000020E61000007A114AB8C0F321C04CA8E0F0025B4340",1724,"{""pv"": 157600, ""pva"": 172400, ""coef"": 109.000, ""meses"": 9, ""pv_m2"": 1576}","{""cp"": ""2870-001 MONTIJO"", ""abp"": 100, ""concelho"": ""Montijo"", ""freguesia"": ""UF Montijo e Afonsoeiro"", ""n_quartos"": 2, ""orginal_cfr"": ""120611887-2"", ""percentil_pva"": 44, ""ano_construcao"": 2020}",219,"f6442469cb5a8916cbd7aa7a79adf745",NULL,0,2870001,1,2,1,1,3,150700,150710,1
2557999,202110,"2020-10-01",12,False,False,False,False,"0101000020E6100000D458322FD64A22C096CB67F5E55D4340",2923,"{""pv"": 544800, ""pva"": 584600, ""coef"": 107.000, ""meses"": 2, ""pv_m2"": 2724}","{""cp"": ""1050-184 LISBOA"", ""abp"": 200, ""concelho"": ""Lisboa"", ""freguesia"": ""Avenidas Novas"", ""n_quartos"": 4, ""orginal_cfr"": ""120611907-1"", ""percentil_pva"": 78, ""ano_construcao"": 1950}",219,"708f64afc35f884f22b1eb8da341466a",NULL,5,1050184,2,4,4,1,5,110600,110657,1
2558044,202110,"2021-01-01",9,False,False,False,False,"0101000020E610000062AD441AC17D22C0FC2FDF13CE604340",1844,"{""pv"": 120000, ""pva"": 129100, ""coef"": 108.000, ""meses"": 6, ""pv_m2"": 1714}","{""cp"": ""2700-039 AMADORA"", ""abp"": 70, ""concelho"": ""Amadora"", ""freguesia"": ""Venteira"", ""n_quartos"": 2, ""orginal_cfr"": ""120611934-5"", ""percentil_pva"": 41, ""ano_construcao"": 1968}",219,"98b24d0c48f12534fc2e5326bbd11978",NULL,6,2700039,2,2,2,1,3,111500,111517,1
2558048,202110,"2021-06-01",4,False,False,False,False,"0101000020E61000009FB4632F83FF21C05AC7659A387A4340",1328,"{""pv"": 120000, ""pva"": 122200, ""coef"": 102.000, ""meses"": 16, ""pv_m2"": 1304}","{""cp"": ""2600-154 VILA FRANCA DE XIRA"", ""abp"": 92, ""concelho"": ""Vila Franca de Xira"", ""freguesia"": ""Vila Franca de Xira"", ""n_quartos"": 3, ""orginal_cfr"": ""120611937-1"", ""percentil_pva"": 38, ""ano_construcao"": 1988}",219,"88998bdc3ef08deeeb61015a28474ecd",NULL,5,2600154,2,2,2,1,4,111400,111409,1
2558049,202110,"2021-06-01",4,False,False,False,False,"0101000020E61000009FB4632F83FF21C05AC7659A387A4340",831,"{""pv"": 75100, ""pva"": 76500, ""coef"": 102.000, ""meses"": 16, ""pv_m2"": 816}","{""cp"": ""2600-154 VILA FRANCA DE XIRA"", ""abp"": 92, ""concelho"": ""Vila Franca de Xira"", ""freguesia"": ""Vila Franca de Xira"", ""n_quartos"": 3, ""orginal_cfr"": ""120611937-2"", ""percentil_pva"": 11, ""ano_construcao"": 1988}",219,"bc56c9d337fe571be94cca2f772bb453",NULL,5,2600154,2,1,1,1,4,111400,111409,1
2558051,202110,"2020-08-01",14,False,False,False,False,"0101000020E61000009FB4632F83FF21C05AC7659A387A4340",1256,"{""pv"": 103700, ""pva"": 115600, ""coef"": 112.000, ""meses"": 1, ""pv_m2"": 1127}","{""cp"": ""2600-154 VILA FRANCA DE XIRA"", ""abp"": 92, ""concelho"": ""Vila Franca de Xira"", ""freguesia"": ""Vila Franca de Xira"", ""n_quartos"": 3, ""orginal_cfr"": ""120611937-5"", ""percentil_pva"": 33, ""ano_construcao"": 1979}",219,"1332cda2b76b369a7b602c58512dbb68",NULL,0,2600154,2,2,4,1,4,111400,111409,1
2557889,202110,"2020-04-01",18,False,False,False,False,"0101000020E610000075C00BE1EC2422C04A85A914D86E4340",2571,"{""pv"": 208500, ""pva"": 234000, ""coef"": 112.000, ""meses"": 3, ""pv_m2"": 2291}","{""cp"": ""2625-193 PÓVOA DE SANTA IRIA"", ""abp"": 91, ""concelho"": ""Vila Franca de Xira"", ""freguesia"": ""UF Póvoa de Sta Iria e Forte da Casa"", ""n_quartos"": 2, ""orginal_cfr"": ""120611853-6"", ""percentil_pva"": 83, ""ano_construcao"": 2019}",219,"9a749a7c0902acb508959bb03b1a55ad",NULL,3,2625193,1,4,1,1,3,111400,111415,1
2557890,202110,"2020-11-01",11,False,False,False,False,"0101000020E610000075C00BE1EC2422C04A85A914D86E4340",2684,"{""pv"": 199800, ""pva"": 220100, ""coef"": 110.000, ""meses"": 10, ""pv_m2"": 2437}","{""cp"": ""2625-193 PÓVOA DE SANTA IRIA"", ""abp"": 82, ""concelho"": ""Vila Franca de Xira"", ""freguesia"": ""UF Póvoa de Sta Iria e Forte da Casa"", ""n_quartos"": 2, ""orginal_cfr"": ""120611853-7"", ""percentil_pva"": 79, ""ano_construcao"": 2019}",219,"6fae7c62c6ca75d73b194af5c592aae9",NULL,3,2625193,1,4,1,1,3,111400,111415,1
2557891,202110,"2020-10-01",12,False,False,False,False,"0101000020E610000075C00BE1EC2422C04A85A914D86E4340",2478,"{""pv"": 276600, ""pva"": 304900, ""coef"": 110.000, ""meses"": 9, ""pv_m2"": 2249}","{""cp"": ""2625-193 PÓVOA DE SANTA IRIA"", ""abp"": 123, ""concelho"": ""Vila Franca de Xira"", ""freguesia"": ""UF Póvoa de Sta Iria e Forte da Casa"", ""n_quartos"": 3, ""orginal_cfr"": ""120611853-8"", ""percentil_pva"": 92, ""ano_construcao"": 2019}",219,"eaf88c6ff1dd57773c5554aa6dfbeb1f",NULL,3,2625193,1,4,1,1,4,111400,111415,1
2557892,202110,"2020-04-01",18,False,False,False,False,"0101000020E610000075C00BE1EC2422C04A85A914D86E4340",2618,"{""pv"": 277700, ""pva"": 311600, ""coef"": 112.000, ""meses"": 3, ""pv_m2"": 2334}","{""cp"": ""2625-193 PÓVOA DE SANTA IRIA"", ""abp"": 119, ""concelho"": ""Vila Franca de Xira"", ""freguesia"": ""UF Póvoa de Sta Iria e Forte da Casa"", ""n_quartos"": 3, ""orginal_cfr"": ""120611853-9"", ""percentil_pva"": 92, ""ano_construcao"": 2019}",219,"5238f640ce81c5d6a394cf3efe1b2d8c",NULL,3,2625193,1,4,1,1,4,111400,111415,1
2557897,202110,"2020-11-01",11,False,False,False,False,"0101000020E6100000220E8BB1497722C023A256A02F644340",2490,"{""pv"": 225000, ""pva"": 244100, ""coef"": 108.000, ""meses"": 3, ""pv_m2"": 2296}","{""cp"": ""2650-437 AMADORA"", ""abp"": 98, ""concelho"": ""Amadora"", ""freguesia"": ""Mina de Água"", ""n_quartos"": 2, ""orginal_cfr"": ""120611854-13"", ""percentil_pva"": 85, ""ano_construcao"": 2007}",219,"5fac9be6dcc0ad9dea18a00b0aebd2e3",NULL,4,2650437,2,4,2,1,3,111500,111516,1
2557899,202110,"2020-11-01",11,False,False,False,False,"0101000020E6100000DAEAF3CA554C22C08C5132946E604340",4126,"{""pv"": 300000, ""pva"": 321900, ""coef"": 107.000, ""meses"": 1, ""pv_m2"": 3846}","{""cp"": ""1700-011 LISBOA"", ""abp"": 78, ""concelho"": ""Lisboa"", ""freguesia"": ""Alvalade"", ""n_quartos"": 2, ""orginal_cfr"": ""120611854-16"", ""percentil_pva"": 47, ""ano_construcao"": 1965}",219,"b70ed5bd094a55193dbfcde6db7545e5",NULL,6,1700011,2,2,2,1,3,110600,110654,1
2558002,202110,"2021-06-01",4,False,False,False,False,"0101000020E610000003C4BA77285921C0E9CB77955A8C4240",1273,"{""pv"": 127600, ""pva"": 133700, ""coef"": 105.000, ""meses"": 13, ""pv_m2"": 1215}","{""cp"": ""8600-527 LAGOS"", ""abp"": 105, ""concelho"": ""Lagos"", ""freguesia"": ""UF Lagos (S Sebastião e Sta Maria)"", ""n_quartos"": 3, ""orginal_cfr"": ""120611909-23"", ""percentil_pva"": 13, ""ano_construcao"": 1991}",219,"1e2d6f22ce1ed3ca90290dd89b9b98e5",NULL,7,8600527,2,1,1,1,4,80700,80708,6
2558012,202110,"2020-09-01",13,False,False,False,False,"0101000020E61000005BC3C86F2A5A22C0992A5AB1A6674340",1679,"{""pv"": 94500, ""pva"": 99100, ""coef"": 105.000, ""meses"": 5, ""pv_m2"": 1602}","{""cp"": ""2660-293 SANTO ANTÓNIO CAVALEIROS"", ""abp"": 59, ""concelho"": ""Loures"", ""freguesia"": ""UF Sto António dos Cavaleiros e Frielas"", ""n_quartos"": 1, ""orginal_cfr"": ""120611919-2"", ""percentil_pva"": 14, ""ano_construcao"": 1990}",219,"2e01a9acdef49ea5e0c6fecce15d49ba",NULL,5,2660293,2,1,1,1,2,110700,110730,1
2558013,202110,"2021-03-01",7,False,False,False,False,"0101000020E61000003308F5F2106422C012540926694F4340",537,"{""pv"": 200000, ""pva"": 215000, ""coef"": 108.000, ""meses"": 8, ""pv_m2"": 500}","{""cp"": ""2820-001 CHARNECA DA CAPARICA"", ""abp"": 400, ""concelho"": ""Almada"", ""freguesia"": ""UF Charneca de Caparica e Sobreda"", ""n_quartos"": 4, ""orginal_cfr"": ""120611919-3"", ""percentil_pva"": 68, ""ano_construcao"": 2018}",219,"23a25be1abda357b6db74e267c8cff3e",NULL,8,2820001,1,3,2,2,8,150300,150314,1
2558026,202110,"2021-01-01",9,False,False,False,False,"0101000020E6100000770D2DC4804D22C01F605221435C4340",2849,"{""pv"": 505800, ""pva"": 544300, ""coef"": 108.000, ""meses"": 8, ""pv_m2"": 2648}","{""cp"": ""1250-189 LISBOA"", ""abp"": 191, ""concelho"": ""Lisboa"", ""freguesia"": ""Sto António"", ""n_quartos"": 4, ""orginal_cfr"": ""120611930-1"", ""percentil_pva"": 75, ""ano_construcao"": 1988}",219,"a6df91ccae8b9b25d8a2a611401ddb8f",NULL,7,1250189,2,3,4,1,5,110600,110666,1
2558157,202110,"2021-04-01",6,False,False,False,False,"0101000020E6100000380219834C3622C0FD8282F77A654340",3217,"{""pv"": 183900, ""pva"": 183400, ""coef"": 100.000, ""meses"": 8, ""pv_m2"": 3226}","{""cp"": ""2685-042 SACAVÉM"", ""abp"": 57, ""concelho"": ""Loures"", ""freguesia"": ""UF Sacavém e Prior Velho"", ""n_quartos"": 2, ""orginal_cfr"": ""120612007-12"", ""percentil_pva"": 55, ""ano_construcao"": 1986}",219,"d8588aa9f1560bf99790eacc27922d02",NULL,7,2685042,2,3,4,1,3,110700,110727,1
2557903,202110,"2021-03-01",7,False,False,False,False,"0101000020E6100000C0CB44C5C36C22C0C89349B2B35F4340",2133,"{""pv"": 119000, ""pva"": 128000, ""coef"": 108.000, ""meses"": 3, ""pv_m2"": 1983}","{""cp"": ""2720-212 AMADORA"", ""abp"": 60, ""concelho"": ""Amadora"", ""freguesia"": ""Alfragide"", ""n_quartos"": 2, ""orginal_cfr"": ""120611854-20"", ""percentil_pva"": 40, ""ano_construcao"": 1972}",219,"676bdd713a9cc2ae3d9a411fef8af557",NULL,6,2720212,2,2,2,1,3,111500,111512,1
2558189,202110,"2020-08-01",14,False,False,False,False,"0101000020E61000004323A00EA03822C0544F283CCF654340",1301,"{""pv"": 103000, ""pva"": 108000, ""coef"": 105.000, ""meses"": 1, ""pv_m2"": 1241}","{""cp"": ""2685-031 SACAVÉM"", ""abp"": 83, ""concelho"": ""Loures"", ""freguesia"": ""UF Sacavém e Prior Velho"", ""n_quartos"": 1, ""orginal_cfr"": ""120612007-9"", ""percentil_pva"": 19, ""ano_construcao"": 1971}",219,"005f6607f8d649821f6b43039a14dea9",NULL,6,2685031,2,1,2,1,2,110700,110727,1
2558190,202110,"2020-10-01",12,False,False,False,False,"0101000020E610000076BF1CD399BC21C090DE0DF5FD434340",1065,"{""pv"": 85500, ""pva"": 97000, ""coef"": 114.000, ""meses"": 4, ""pv_m2"": 940}","{""cp"": ""2910-534 SETÚBAL"", ""abp"": 91, ""concelho"": ""Setúbal"", ""freguesia"": ""Setúbal (S Sebastião)"", ""n_quartos"": 3, ""orginal_cfr"": ""120612009-1"", ""percentil_pva"": 26, ""ano_construcao"": 1986}",219,"1fa038f66ce7945fdf271c8043d93dd4",NULL,6,2910534,2,2,2,1,4,151200,151205,1
2558193,202110,"2021-01-01",9,False,False,False,False,"0101000020E610000076BF1CD399BC21C090DE0DF5FD434340",1160,"{""pv"": 98000, ""pva"": 105600, ""coef"": 108.000, ""meses"": 4, ""pv_m2"": 1077}","{""cp"": ""2910-534 SETÚBAL"", ""abp"": 91, ""concelho"": ""Setúbal"", ""freguesia"": ""Setúbal (S Sebastião)"", ""n_quartos"": 3, ""orginal_cfr"": ""120612009-3"", ""percentil_pva"": 32, ""ano_construcao"": 1986}",219,"f2ccbeaa8e0d7e85a6a2ebc243eb1d4d",NULL,5,2910534,2,2,2,1,4,151200,151205,1
2558201,202110,"2021-02-01",8,False,False,False,False,"0101000020E610000026BD77ED357822C00A796FD255534340",2457,"{""pv"": 240000, ""pva"": 258000, ""coef"": 108.000, ""meses"": 5, ""pv_m2"": 2286}","{""cp"": ""2825-445 COSTA DE CAPARICA"", ""abp"": 105, ""concelho"": ""Almada"", ""freguesia"": ""Costa da Caparica"", ""n_quartos"": 4, ""orginal_cfr"": ""120612013-12"", ""percentil_pva"": 76, ""ano_construcao"": 1968}",219,"a8e725f72530f8cdcebd6c9d49f658ff",NULL,5,2825445,2,4,2,1,5,150300,150303,1
2558203,202110,"2021-07-01",3,False,False,False,False,"0101000020E610000082AF3ED7246822C0BA0B184DFC644340",1994,"{""pv"": 167500, ""pva"": 167500, ""coef"": 100.000, ""meses"": 9, ""pv_m2"": 1994}","{""cp"": ""1685-137 FAMÕES"", ""abp"": 84, ""concelho"": ""Odivelas"", ""freguesia"": ""UF Pontinha e Famões"", ""n_quartos"": 2, ""orginal_cfr"": ""120612013-14"", ""percentil_pva"": 40, ""ano_construcao"": 2000}",219,"e789719af6a9940c1aeb1dc490b67e24",NULL,5,1685137,2,2,2,1,3,111600,111608,1
2558237,202110,"2020-09-01",13,False,False,False,False,"0101000020E6100000112C9FC9245522C012C0EEF02E5D4340",3887,"{""pv"": 237500, ""pva"": 252700, ""coef"": 106.000, ""meses"": 2, ""pv_m2"": 3654}","{""cp"": ""1070-179 LISBOA"", ""abp"": 65, ""concelho"": ""Lisboa"", ""freguesia"": ""Campolide"", ""n_quartos"": 2, ""orginal_cfr"": ""120612035-1"", ""percentil_pva"": 31, ""ano_construcao"": 1950}",219,"e2db054d915e65e16304ee0d5a5c96f3",NULL,7,1070179,2,2,3,1,3,110600,110610,1
2558273,202110,"2021-10-01",0,False,False,False,False,"0101000020E6100000EFF448585B5222C06C6DE9EAF15C4340",5511,"{""pv"": 369300, ""pva"": 369300, ""coef"": 100.000, ""meses"": 10, ""pv_m2"": 5512}","{""cp"": ""1070-072 LISBOA"", ""abp"": 67, ""concelho"": ""Lisboa"", ""freguesia"": ""Campolide"", ""n_quartos"": 1, ""orginal_cfr"": ""120612035-34"", ""percentil_pva"": 55, ""ano_construcao"": 2019}",219,"0e9f6151357dc6242c09c313a102da3a",NULL,0,1070072,1,3,1,1,2,110600,110610,1
2558290,202110,"2020-12-01",10,False,False,False,False,"0101000020E6100000DEF8E2A4936322C059573F153B634340",2760,"{""pv"": 223100, ""pva"": 237400, ""coef"": 106.000, ""meses"": 5, ""pv_m2"": 2594}","{""cp"": ""1675-003 PONTINHA"", ""abp"": 86, ""concelho"": ""Odivelas"", ""freguesia"": ""UF Pontinha e Famões"", ""n_quartos"": 3, ""orginal_cfr"": ""120612035-5"", ""percentil_pva"": 65, ""ano_construcao"": 2016}",219,"c1d12a9579540bc90697d4d0875c0d11",NULL,1,1675003,1,3,1,2,7,111600,111608,1
2558107,202110,"2021-03-01",7,False,False,False,False,"0101000020E610000061CED182CE3022C049935A4136694340",1993,"{""pv"": 125700, ""pva"": 129600, ""coef"": 103.000, ""meses"": 5, ""pv_m2"": 1934}","{""cp"": ""2695-712 SÃO JOÃO DA TALHA"", ""abp"": 65, ""concelho"": ""Loures"", ""freguesia"": ""UF Sta Iria Azoia e S João Talha"", ""n_quartos"": 2, ""orginal_cfr"": ""120611983-5"", ""percentil_pva"": 31, ""ano_construcao"": 1978}",219,"0c96460a551c2f36391e86fa13698f82",NULL,8,2695712,2,2,1,1,3,110700,110728,1
2558125,202110,"2020-08-01",14,False,False,False,False,"0101000020E6100000BDCE5D7D024D22C0AB8FEAE876504340",1899,"{""pv"": 165000, ""pva"": 189900, ""coef"": 115.000, ""meses"": 3, ""pv_m2"": 1650}","{""cp"": ""2855-600 CORROIOS"", ""abp"": 100, ""concelho"": ""Seixal"", ""freguesia"": ""Corroios"", ""n_quartos"": 3, ""orginal_cfr"": ""120611987-4"", ""percentil_pva"": 66, ""ano_construcao"": 2006}",219,"1f33ae3ebc9363b2f158c39abe3d5927",NULL,5,2855600,2,3,2,1,4,151000,151005,1
2558127,202110,"2020-10-01",12,False,False,False,False,"0101000020E6100000BDCE5D7D024D22C0AB8FEAE876504340",1868,"{""pv"": 165000, ""pva"": 185000, ""coef"": 112.000, ""meses"": 4, ""pv_m2"": 1667}","{""cp"": ""2855-600 CORROIOS"", ""abp"": 99, ""concelho"": ""Seixal"", ""freguesia"": ""Corroios"", ""n_quartos"": 3, ""orginal_cfr"": ""120611987-6"", ""percentil_pva"": 65, ""ano_construcao"": 2006}",219,"ca8495baa97eb8a8b49b23800fd16b60",NULL,5,2855600,2,3,2,1,4,151000,151005,1
2558274,202110,"2021-10-01",0,False,False,False,False,"0101000020E6100000EFF448585B5222C06C6DE9EAF15C4340",5941,"{""pv"": 368400, ""pva"": 368400, ""coef"": 100.000, ""meses"": 10, ""pv_m2"": 5942}","{""cp"": ""1070-072 LISBOA"", ""abp"": 62, ""concelho"": ""Lisboa"", ""freguesia"": ""Campolide"", ""n_quartos"": 1, ""orginal_cfr"": ""120612035-35"", ""percentil_pva"": 55, ""ano_construcao"": 2019}",219,"3e0367c874b9fff9a56138a53687b49a",NULL,0,1070072,1,3,1,1,2,110600,110610,1
2558275,202110,"2021-10-01",0,False,False,False,False,"0101000020E6100000EFF448585B5222C06C6DE9EAF15C4340",5376,"{""pv"": 505400, ""pva"": 505400, ""coef"": 100.000, ""meses"": 10, ""pv_m2"": 5377}","{""cp"": ""1070-072 LISBOA"", ""abp"": 94, ""concelho"": ""Lisboa"", ""freguesia"": ""Campolide"", ""n_quartos"": 1, ""orginal_cfr"": ""120612035-36"", ""percentil_pva"": 72, ""ano_construcao"": 2019}",219,"d09642a61b7adb9ad5a95826fc4f6268",NULL,0,1070072,1,3,1,1,2,110600,110610,1
2558276,202110,"2021-10-01",0,False,False,False,False,"0101000020E6100000EFF448585B5222C06C6DE9EAF15C4340",6360,"{""pv"": 591500, ""pva"": 591500, ""coef"": 100.000, ""meses"": 10, ""pv_m2"": 6360}","{""cp"": ""1070-072 LISBOA"", ""abp"": 93, ""concelho"": ""Lisboa"", ""freguesia"": ""Campolide"", ""n_quartos"": 2, ""orginal_cfr"": ""120612035-37"", ""percentil_pva"": 79, ""ano_construcao"": 2019}",219,"622315f67fb2c572f48b6d3d898c2350",NULL,0,1070072,1,4,1,1,3,110600,110610,1
2558277,202110,"2021-10-01",0,False,False,False,False,"0101000020E6100000EFF448585B5222C06C6DE9EAF15C4340",5933,"{""pv"": 605200, ""pva"": 605200, ""coef"": 100.000, ""meses"": 10, ""pv_m2"": 5933}","{""cp"": ""1070-072 LISBOA"", ""abp"": 102, ""concelho"": ""Lisboa"", ""freguesia"": ""Campolide"", ""n_quartos"": 2, ""orginal_cfr"": ""120612035-38"", ""percentil_pva"": 79, ""ano_construcao"": 2019}",219,"b66bc064c7825d9749e7d5e9f15cd06f",NULL,0,1070072,1,4,1,1,3,110600,110610,1
2558278,202110,"2021-10-01",0,False,False,False,False,"0101000020E6100000EFF448585B5222C06C6DE9EAF15C4340",5675,"{""pv"": 368900, ""pva"": 368900, ""coef"": 100.000, ""meses"": 10, ""pv_m2"": 5675}","{""cp"": ""1070-072 LISBOA"", ""abp"": 65, ""concelho"": ""Lisboa"", ""freguesia"": ""Campolide"", ""n_quartos"": 1, ""orginal_cfr"": ""120612035-39"", ""percentil_pva"": 55, ""ano_construcao"": 2019}",219,"7abd31824ec08d333908d6ef4396b7da",NULL,0,1070072,1,3,1,1,2,110600,110610,1
